model,condition,seed,unit,signal,turn,cusum,ph
gpt-4o-mini,base,2,A2,H,12,0.07478747807832664,0.07478747807832642
gpt-4o-mini,base,2,A2,H,13,0.04522609655473342,0.04522609655473353
gpt-4o-mini,base,2,A2,H,14,0.0,0.0
gpt-4o-mini,base,2,A2,H,15,1.398928537321443,1.398928537321443
gpt-4o-mini,base,2,A2,H,16,1.5574240859133694,1.5574240859133694
gpt-4o-mini,base,2,A2,H,17,1.137538477559987,1.1375384775599873
gpt-4o-mini,base,2,A2,H,18,0.1363794403442642,0.13637944034426397
gpt-4o-mini,base,2,A2,H,19,0.043418713623978755,0.04341871362397853
gpt-4o-mini,base,2,A2,H,20,0.36306127866789584,0.36306127866789595
gpt-4o-mini,base,2,A2,H,21,8.239735606273623,8.239735606273623
gpt-4o-mini,base,2,A2,H,22,7.051497096036989,7.051497096036989
gpt-4o-mini,base,2,A2,H,23,6.109227351771377,6.109227351771377
gpt-4o-mini,base,2,A2,H,24,5.287392759314718,5.287392759314718
gpt-4o-mini,base,2,A2,H,25,4.194549234243748,4.194549234243748
gpt-4o-mini,base,2,A2,H,26,3.674665673866852,3.674665673866852
gpt-4o-mini,base,2,A2,H,27,3.72848065370139,3.72848065370139
gpt-4o-mini,base,2,A2,H,28,3.1323343868714666,3.1323343868714666
gpt-4o-mini,base,2,A2,H,29,2.093047038083712,2.093047038083712
gpt-4o-mini,base,2,A2,H,30,1.186805983009262,1.186805983009262
gpt-4o-mini,base,3,A1,H,8,0.0,0.0
gpt-4o-mini,base,3,A1,H,9,0.17069113261565805,0.17069113261565805
gpt-4o-mini,base,3,A1,H,10,0.7837699099782021,0.783769909978202
gpt-4o-mini,base,3,A1,H,11,0.23263383804459004,0.23263383804458992
gpt-4o-mini,base,3,A1,H,12,0.0,0.0
gpt-4o-mini,base,3,A1,H,13,1.391814884233394,1.391814884233394
gpt-4o-mini,base,3,A1,H,14,1.6018537933493966,1.6018537933493966
gpt-4o-mini,base,3,A1,H,15,1.243104852346716,1.243104852346716
gpt-4o-mini,base,3,A1,H,16,14.607930103448455,14.607930103448453
gpt-4o-mini,base,3,A1,H,17,14.083143874134125,14.083143874134123
gpt-4o-mini,base,3,A1,H,18,14.126388187159785,14.126388187159783
gpt-4o-mini,base,3,A1,H,19,13.103233285270026,13.103233285270024
gpt-4o-mini,base,3,A1,H,20,11.176762040407478,11.176762040407477
gpt-4o-mini,base,3,A1,H,21,11.269008903683558,11.269008903683556
gpt-4o-mini,base,3,A1,H,22,9.331681921491215,9.331681921491214
gpt-4o-mini,base,3,A1,H,23,11.480177980757556,11.480177980757553
gpt-4o-mini,base,3,A1,H,24,9.543194034845996,9.543194034845992
gpt-4o-mini,base,3,A1,H,25,9.250371389741947,9.250371389741943
gpt-4o-mini,base,3,A1,H,26,21.165630629712304,21.165630629712304
gpt-4o-mini,base,3,A1,H,27,20.615499687826794,20.615499687826794
gpt-4o-mini,base,3,A1,H,28,20.117507290180843,20.117507290180843
gpt-4o-mini,base,3,A1,H,29,22.740940476289833,22.740940476289833
gpt-4o-mini,base,3,A1,H,30,20.80813164300415,20.80813164300415
gpt-4o-mini,base,3,A2,H,8,0.8223504860739947,0.8223504860739947
gpt-4o-mini,base,3,A2,H,9,1.2746468342786492,1.2746468342786492
gpt-4o-mini,base,3,A2,H,10,0.6158948078144124,0.6158948078144124
gpt-4o-mini,base,3,A2,H,11,0.1323708031305979,0.1323708031305979
gpt-4o-mini,base,3,A2,H,12,0.17461005270101992,0.17461005270101992
gpt-4o-mini,base,3,A2,H,13,0.0,0.0
gpt-4o-mini,base,3,A2,H,14,0.0,0.0
gpt-4o-mini,base,3,A2,H,15,0.0,0.0
gpt-4o-mini,base,3,A2,H,16,0.18555484981921966,0.1855548498192201
gpt-4o-mini,base,3,A2,H,17,0.21641323602104123,0.216413236021042
gpt-4o-mini,base,3,A2,H,18,0.150825400432687,0.1508254004326881
gpt-4o-mini,base,3,A2,H,19,0.19060680759344795,0.19060680759344883
gpt-4o-mini,base,3,A2,H,20,0.0,0.0
gpt-4o-mini,base,3,A2,H,21,0.21162553013834917,0.21162553013834895
gpt-4o-mini,base,3,A2,H,22,0.28278614526828905,0.2827861452682887
gpt-4o-mini,base,3,A2,H,23,0.22700707794950925,0.22700707794950858
gpt-4o-mini,base,3,A2,H,24,0.42768769381812977,0.4276876938181289
gpt-4o-mini,base,3,A2,H,25,0.18314687703875487,0.18314687703875432
gpt-4o-mini,base,3,A2,H,26,2.0422706155664825,2.0422706155664816
gpt-4o-mini,base,3,A2,H,27,2.399132133140959,2.3991321331409576
gpt-4o-mini,base,3,A2,H,28,2.728715490083254,2.7287154900832533
gpt-4o-mini,base,3,A2,H,29,3.109350295364163,3.1093502953641625
gpt-4o-mini,base,3,A2,H,30,2.4747354870779223,2.474735487077922
gpt-4o-mini,base,4,A1,H,8,1.6680758116486283,1.6680758116486283
gpt-4o-mini,base,4,A1,H,9,0.639183242606856,0.639183242606856
gpt-4o-mini,base,4,A1,H,10,0.24962353027745876,0.24962353027745876
gpt-4o-mini,base,4,A1,H,11,1.0770183412872443,1.0770183412872443
gpt-4o-mini,base,4,A1,H,12,0.3934534556553778,0.3934534556553775
gpt-4o-mini,base,4,A1,H,13,0.5202102974668426,0.5202102974668426
gpt-4o-mini,base,4,A1,H,14,0.6164922529236341,0.6164922529236342
gpt-4o-mini,base,4,A1,H,15,0.4529511092077215,0.45295110920772164
gpt-4o-mini,base,4,A1,H,16,0.2913663652864671,0.2913663652864671
gpt-4o-mini,base,4,A1,H,17,0.5693205516313318,0.5693205516313318
gpt-4o-mini,base,4,A1,H,18,0.36550623399893434,0.36550623399893434
gpt-4o-mini,base,4,A1,H,19,1.0306465826065572,1.0306465826065572
gpt-4o-mini,base,4,A1,H,20,1.237699937884609,1.237699937884609
gpt-4o-mini,base,4,A1,H,21,0.6418458898743753,0.6418458898743751
gpt-4o-mini,base,4,A1,H,22,0.14926376931724517,0.14926376931724517
gpt-4o-mini,base,4,A1,H,23,0.0,0.0
gpt-4o-mini,base,4,A1,H,24,0.04676465360697246,0.04676465360697257
gpt-4o-mini,base,4,A1,H,25,1.0481733789595977,1.048173378959598
gpt-4o-mini,base,4,A1,H,26,1.325154780202171,1.3251547802021713
gpt-4o-mini,base,4,A1,H,27,0.5054336888649811,0.5054336888649815
gpt-4o-mini,base,4,A1,H,28,2.2722570501726653,2.2722570501726658
gpt-4o-mini,base,4,A1,H,29,0.6421568364688908,0.6421568364688923
gpt-4o-mini,base,4,A1,H,30,0.5106889106468255,0.510688910646826
gpt-4o-mini,base,4,A2,H,8,0.19176448015090886,0.19176448015090886
gpt-4o-mini,base,4,A2,H,9,0.5912182802728561,0.5912182802728561
gpt-4o-mini,base,4,A2,H,10,0.6926291224261092,0.6926291224261092
gpt-4o-mini,base,4,A2,H,11,0.6977450773526985,0.6977450773526985
gpt-4o-mini,base,4,A2,H,12,0.4462521644564914,0.4462521644564914
gpt-4o-mini,base,4,A2,H,13,0.4696837007606247,0.4696837007606247
gpt-4o-mini,base,4,A2,H,14,0.8254877271185552,0.8254877271185554
gpt-4o-mini,base,4,A2,H,15,0.5794819988293236,0.5794819988293236
gpt-4o-mini,base,4,A2,H,16,0.0,0.0
gpt-4o-mini,base,4,A2,H,17,0.0,0.0
gpt-4o-mini,base,4,A2,H,18,0.12820748971807372,0.12820748971807383
gpt-4o-mini,base,4,A2,H,19,0.0,0.0
gpt-4o-mini,base,4,A2,H,20,0.8236529486351556,0.8236529486351554
gpt-4o-mini,base,4,A2,H,21,1.4510367480623199,1.4510367480623199
gpt-4o-mini,base,4,A2,H,22,0.29858592122451455,0.29858592122451455
gpt-4o-mini,base,4,A2,H,23,0.4095844389197698,0.4095844389197696
gpt-4o-mini,base,4,A2,H,24,0.10153816174284913,0.10153816174284902
gpt-4o-mini,base,4,A2,H,25,0.1683052569580321,0.1683052569580319
gpt-4o-mini,base,4,A2,H,26,0.6641545236423834,0.6641545236423827
gpt-4o-mini,base,4,A2,H,27,0.6859872019115258,0.6859872019115247
gpt-4o-mini,base,4,A2,H,28,0.6711175239588183,0.6711175239588174
gpt-4o-mini,base,4,A2,H,29,0.9809681990660386,0.980968199066039
gpt-4o-mini,base,4,A2,H,30,2.8355102621806654,2.835510262180666
gpt-4o-mini,base,5,A1,H,8,0.5860683980236463,0.5860683980236463
gpt-4o-mini,base,5,A1,H,9,0.49961359875399824,0.49961359875399824
gpt-4o-mini,base,5,A1,H,10,0.026284016023678025,0.02628401602367808
gpt-4o-mini,base,5,A1,H,11,0.3719997723016676,0.3719997723016677
gpt-4o-mini,base,5,A1,H,12,0.6004114201394177,0.6004114201394177
gpt-4o-mini,base,5,A1,H,13,0.0,0.0
gpt-4o-mini,base,5,A1,H,14,0.39037046568730926,0.39037046568730904
gpt-4o-mini,base,5,A1,H,15,0.11623832288478542,0.11623832288478564
gpt-4o-mini,base,5,A1,H,16,0.8172300730965525,0.8172300730965527
gpt-4o-mini,base,5,A1,H,17,0.1274970809860242,0.12749708098602408
gpt-4o-mini,base,5,A1,H,18,0.3936124672193281,0.3936124672193282
gpt-4o-mini,base,5,A1,H,19,0.0,0.0
gpt-4o-mini,base,5,A1,H,20,0.0,0.0
gpt-4o-mini,base,5,A1,H,21,0.1820491369581293,0.1820491369581294
gpt-4o-mini,base,5,A1,H,22,0.08353276228984963,0.08353276228984985
gpt-4o-mini,base,5,A1,H,23,0.0,0.0
gpt-4o-mini,base,5,A1,H,24,0.1397834790490856,0.13978347904908528
gpt-4o-mini,base,5,A1,H,25,0.0,0.0
gpt-4o-mini,base,5,A1,H,26,0.0,0.0
gpt-4o-mini,base,5,A1,H,27,0.0,0.0
gpt-4o-mini,base,5,A1,H,28,0.0,0.0
gpt-4o-mini,base,5,A1,H,29,1.3348680948654794,1.3348680948654792
gpt-4o-mini,base,5,A1,H,30,0.9786153774252926,0.9786153774252924
gpt-4o-mini,base,5,A2,H,8,0.6777446840079089,0.6777446840079089
gpt-4o-mini,base,5,A2,H,9,1.0822358126928189,1.0822358126928189
gpt-4o-mini,base,5,A2,H,10,0.8694132778784975,0.8694132778784975
gpt-4o-mini,base,5,A2,H,11,1.7153448671938465,1.7153448671938463
gpt-4o-mini,base,5,A2,H,12,0.9989691615528089,0.9989691615528091
gpt-4o-mini,base,5,A2,H,13,0.4498568122336998,0.4498568122336999
gpt-4o-mini,base,5,A2,H,14,8.510677503731507,8.510677503731507
gpt-4o-mini,base,5,A2,H,15,7.193651209097136,7.193651209097137
gpt-4o-mini,base,5,A2,H,16,5.2083584396510165,5.2083584396510165
gpt-4o-mini,base,5,A2,H,17,3.5102262206424797,3.51022622064248
gpt-4o-mini,base,5,A2,H,18,2.4747763710594373,2.4747763710594395
gpt-4o-mini,base,5,A2,H,19,3.185008328743504,3.185008328743507
gpt-4o-mini,base,5,A2,H,20,3.666559603371139,3.6665596033711427
gpt-4o-mini,base,5,A2,H,21,2.3140460271541183,2.314046027154122
gpt-4o-mini,base,5,A2,H,22,2.582131251933737,2.58213125193374
gpt-4o-mini,base,5,A2,H,23,2.8518108423921533,2.8518108423921564
gpt-4o-mini,base,5,A2,H,24,1.2794434542217317,1.2794434542217346
