model,condition,seed,turn,agent,pos,H_lower_bits,H_lower_re,H_renorm_bits,H_renorm_re,coverage,coverage_re,k
qwen3-235b,switch,15,1,A2,15,6.719444767409231e-06,3.4517854105383144e-06,6.719444767409231e-06,3.4659125173423065e-06,1.0,1.0000000097921877,20
qwen3-235b,switch,15,1,A2,17,6.668756337911911e-06,2.369209440632909e-06,6.668756337911911e-06,2.324485846332144e-06,1.0,0.9999999689999163,20
qwen3-235b,switch,15,1,A1,4,8.831693970012971e-06,2.3263826769026143e-07,8.831693970012971e-06,2.4366303693444235e-07,1.0,1.000000007641789,20
qwen3-235b,switch,15,1,A1,13,1.928425458642665e-06,5.525662199243971e-07,1.928425458642665e-06,5.804407013699376e-07,1.0,1.0000000193211258,20
qwen3-235b,switch,15,1,A1,14,1.1903287259331186e-05,5.525662199243971e-07,1.1903287259331186e-05,5.804407013699376e-07,1.0,1.0000000193211258,20
qwen3-235b,switch,15,1,A1,15,3.648244012532804e-06,5.525662199243971e-07,3.648244012532804e-06,5.804407013699376e-07,1.0,1.0000000193211258,20
qwen3-235b,switch,15,1,A1,17,0.0004632328844925,0.0004609971153003209,0.0004632328844925,0.00046104964648639057,1.0,1.000000036423483,20
qwen3-235b,switch,15,1,A1,18,0.0004628889206669,0.0004609971153003209,0.0004628889206669,0.00046104964648639057,1.0,1.000000036423483,20
qwen3-235b,switch,15,1,A1,19,0.0074346267288682,0.0004609971153003209,0.0074346267288682,0.00046104964648639057,1.0,1.000000036423483,20
qwen3-235b,switch,15,2,A2,5,0.0921470168065915,0.0015659589210821987,0.0921470168065915,0.001565907530241011,1.0,0.999999964339877,20
qwen3-235b,switch,15,2,A2,9,0.0008873129954977,4.1340636665614745e-06,0.0008873129954977,4.19258161596011e-06,1.0,1.0000000405616687,20
qwen3-235b,switch,15,2,A2,10,0.3836263481469045,4.1340636665614745e-06,0.3836263481469045,4.19258161596011e-06,1.0,1.0000000405616687,20
qwen3-235b,switch,15,2,A2,11,0.0124265360833814,4.1340636665614745e-06,0.0124265360833814,4.19258161596011e-06,1.0,1.0000000405616687,20
qwen3-235b,switch,15,2,A2,15,1.3003447834051652e-05,4.4887868359924544e-07,1.3003447834051652e-05,4.7133012109703905e-07,1.0,1.0000000155621556,20
qwen3-235b,switch,15,2,A2,38,3.280549314025768e-06,1.2889957154851583e-08,3.280549314025768e-06,1.3443577482642712e-08,1.0,1.0000000003837404,20
qwen3-235b,switch,15,2,A2,43,5.442572924061701e-06,2.8628400702629993e-06,5.442572924061701e-06,2.857716542334507e-06,1.0,0.999999996448634,20
qwen3-235b,switch,15,2,A2,57,1.6095274280929286e-06,4.0565036869344067e-07,1.6095274280929286e-06,4.2804540543161324e-07,1.0,1.000000015523061,20
qwen3-235b,switch,15,2,A2,61,6.096959777512155e-06,1.2814694995631536e-06,6.096959777512155e-06,1.3526283738024429e-06,1.0,1.000000049323618,20
qwen3-235b,switch,15,2,A2,62,5.752997674079068e-06,1.2814694995631536e-06,5.752997674079068e-06,1.3526283738024429e-06,1.0,1.000000049323618,20
qwen3-235b,switch,15,2,A2,67,1.5682242348880703e-06,1.9236499616980245e-07,1.5682242348880703e-06,2.0238111769609458e-07,1.0,1.0000000069426473,20
qwen3-235b,switch,15,2,A2,68,7.415581797587466e-06,1.9236499616980245e-07,7.415581797587466e-06,2.0238111769609458e-07,1.0,1.0000000069426473,20
qwen3-235b,switch,15,2,A2,91,0.0028284605486644,4.748656138652293e-05,0.0028284605486644,4.748697577742514e-05,1.0,1.0000000002872433,20
qwen3-235b,switch,15,2,A2,96,0.0035651727854277,8.569958355707621e-07,0.0035651727854277,9.021814855785714e-07,1.0,1.000000031320325,19
qwen3-235b,switch,15,2,A2,100,0.0671878494979267,4.0257592008145576e-06,0.0671878494979267,4.0768042835799915e-06,1.0,1.0000000353818546,20
qwen3-235b,switch,15,2,A2,105,2.208078902127436e-06,6.60237525094169e-07,2.208078902127436e-06,6.942980400719289e-07,1.0,1.000000023608961,20
qwen3-235b,switch,15,2,A2,108,2.929012010144235e-06,5.315822802029762e-09,2.929012010144235e-06,5.532647044467911e-09,1.0,1.0000000001502911,20
qwen3-235b,switch,15,2,A2,110,0.2253131662788615,9.588867893386766e-05,0.2253131662788615,9.587757508249038e-05,1.0,0.9999999923028852,20
qwen3-235b,switch,15,2,A1,8,0.5044052863954158,0.23053874866337506,0.5044052863954158,0.23053847699957283,1.0,0.9999997758838697,20
qwen3-235b,switch,15,2,A1,18,5.340991423473925e-05,4.225392737040826e-06,5.340991423473925e-05,4.293499946811923e-06,1.0,1.0000000472084598,20
qwen3-235b,switch,15,2,A1,30,0.0011726483216868,2.9779298867651347e-07,0.0011726483216868,3.126889655376342e-07,1.0,1.0000000103251065,20
qwen3-235b,switch,15,2,A1,40,0.3793642288515954,0.00028920482562497067,0.3793642288515954,0.00028922641409610356,1.0,1.0000000149669883,20
qwen3-235b,switch,15,2,A1,49,1.969505024813804e-06,7.769965817708406e-08,1.969505024813804e-06,8.118209813248365e-08,1.0,1.0000000024138436,20
qwen3-235b,switch,15,3,A1,7,1.321235093088555,1.267505881564057,1.319346907120685,1.2635314562980537,0.9829905825955234,0.975350025378231,20
qwen3-235b,switch,15,3,A1,16,2.3742236176491187,1.9956094159454103,2.3742236176491187,1.9962330552357799,1.0,0.9988750076982529,20
qwen3-235b,switch,15,4,A2,4,2.050124099937938,2.0496646099540135,2.050124099937938,2.053093691500648,1.0,0.9944191025974387,20
qwen3-235b,switch,15,4,A2,5,2.569170164176024,2.0496646099540135,2.569170164176024,2.053093691500648,1.0,0.9944191025974387,20
qwen3-235b,switch,15,4,A2,9,0.5628990111608664,0.03238531010015595,0.5628990111608664,0.032384029201189234,1.0,0.9999990917609299,20
qwen3-235b,switch,15,4,A2,10,0.4503528188201831,0.03238531010015595,0.4503528188201831,0.032384029201189234,1.0,0.9999990917609299,20
qwen3-235b,switch,15,4,A2,13,0.4292052227512922,1.3642301192390184e-05,0.4292052227512922,1.3725097283286966e-05,1.0,1.0000000573904213,20
qwen3-235b,switch,15,4,A2,14,0.1980333057069571,1.3642301192390184e-05,0.1980333057069571,1.3725097283286966e-05,1.0,1.0000000573904213,20
qwen3-235b,switch,15,4,A2,15,0.0036552830027109,1.3642301192390184e-05,0.0036552830027109,1.3725097283286966e-05,1.0,1.0000000573904213,20
qwen3-235b,switch,15,4,A2,19,0.0007515093008322,9.117782103529442e-06,0.0007515093008322,9.120486844822832e-06,1.0,1.0000000018747957,20
qwen3-235b,switch,15,4,A2,22,0.1110279461300795,0.06933351309379057,0.1110279461300795,0.06933335496513812,1.0,0.9999998848601475,20
qwen3-235b,switch,15,4,A2,36,2.328877709084476e-06,6.090542347399864e-07,2.328877709084476e-06,6.40265274206185e-07,1.0,1.0000000216338534,20
qwen3-235b,switch,15,4,A2,39,1.7185458900192871e-06,1.7070451298602046e-07,1.7185458900192871e-06,1.7891495498555153e-07,1.0,1.0000000056910454,20
qwen3-235b,switch,15,4,A2,61,8.229330103167268e-06,3.1819319524065145e-07,8.229330103167268e-06,3.3384307988502045e-07,1.0,1.0000000108476759,20
qwen3-235b,switch,15,4,A2,62,1.5220702546401395e-06,3.1819319524065145e-07,1.5220702546401395e-06,3.3384307988502045e-07,1.0,1.0000000108476759,20
qwen3-235b,switch,15,4,A2,64,1.6718478301039431e-06,4.679707707044554e-07,1.6718478301039431e-06,4.9387660375793e-07,1.0,1.0000000179565611,20
qwen3-235b,switch,15,4,A2,67,2.070182304833896e-05,1.6058313965619604e-05,2.070182304833896e-05,1.608850444727535e-05,1.0,1.0000000209266804,20
qwen3-235b,switch,15,4,A2,72,2.2642962765965453e-05,1.9891248224893148e-05,2.2642962765965453e-05,1.965055210084206e-05,1.0,0.9999998331598738,20
qwen3-235b,switch,15,4,A2,74,2.298692601750156e-05,1.9891248224893148e-05,2.298692601750156e-05,1.965055210084206e-05,1.0,0.9999998331598738,20
qwen3-235b,switch,15,4,A2,80,1.0905525857901658e-05,6.262016775182303e-06,1.0905525857901658e-05,6.274937866058354e-06,1.0,1.0000000089562566,20
qwen3-235b,switch,15,4,A2,86,2.3233408243407047e-06,9.474815856224368e-07,2.3233408243407047e-06,9.963761699389262e-07,1.0,1.000000033891166,20
qwen3-235b,switch,15,4,A2,89,0.001030005247201,0.00011936042081106187,0.001030005247201,0.00011924695708431487,1.0,0.9999999213464335,20
qwen3-235b,switch,15,4,A2,96,7.563166440884108e-06,5.843342966539618e-06,7.563166440884108e-06,5.8280932492959395e-06,1.0,0.9999999894296587,20
qwen3-235b,switch,15,4,A2,98,1.565905812764353e-05,1.55668815232331e-06,1.565905812764353e-05,1.6392984236087444e-06,1.0,1.00000005726114,20
qwen3-235b,switch,15,4,A2,99,5.1683101866781325e-06,1.55668815232331e-06,5.1683101866781325e-06,1.6392984236087444e-06,1.0,1.00000005726114,20
qwen3-235b,switch,15,4,A2,100,0.0001647405360422,1.55668815232331e-06,0.0001647405360422,1.6392984236087444e-06,1.0,1.00000005726114,20
qwen3-235b,switch,15,4,A2,104,1.641363316563059e-06,2.655040778447911e-07,1.641363316563059e-06,2.7803202336259176e-07,1.0,1.0000000086837117,20
qwen3-235b,switch,15,4,A2,105,2.6732552033661818e-06,2.655040778447911e-07,2.6732552033661818e-06,2.7803202336259176e-07,1.0,1.0000000086837117,20
qwen3-235b,switch,15,4,A2,108,1.618838816632916e-05,2.2290673824000638e-08,1.618838816632916e-05,2.326742513803163e-08,1.0,1.0000000006770324,20
qwen3-235b,switch,15,4,A2,109,1.36087278471998e-05,2.2290673824000638e-08,1.36087278471998e-05,2.326742513803163e-08,1.0,1.0000000006770324,20
qwen3-235b,switch,15,4,A2,110,0.1940121421587634,2.2290673824000638e-08,0.1940121421587634,2.326742513803163e-08,1.0,1.0000000006770324,20
qwen3-235b,switch,15,5,A1,3,0.3301364044600482,0.0005593482129930339,0.3301364044600482,0.000557126063200843,1.0,0.9999984591269101,20
qwen3-235b,switch,15,5,A1,7,0.5111872456069795,0.5007094423063069,0.5111872456069795,0.5004565019803188,1.0,0.9997314986340603,20
qwen3-235b,switch,15,5,A1,11,3.60995609670239e-06,1.3741869044772049e-06,3.60995609670239e-06,1.4506008452536645e-06,1.0,1.0000000529661595,20
qwen3-235b,switch,15,5,A1,15,2.6322840056777094e-05,1.82397237167754e-05,2.6322840056777094e-05,1.8424093346394903e-05,1.0,1.0000001277969128,20
qwen3-235b,switch,15,5,A1,19,4.3570301280600624e-05,4.2194442041882356e-05,4.3570301280600624e-05,4.194368501038062e-05,1.0,0.9999998261834021,20
qwen3-235b,switch,15,5,A1,27,8.925110983979021e-06,4.98035246779208e-07,8.925110983979021e-06,5.244119568700496e-07,1.0,1.0000000182829487,20
qwen3-235b,switch,15,5,A1,35,7.435405450920452e-05,9.692924655046925e-06,7.435405450920452e-05,9.537287111369488e-06,1.0,0.9999998921195564,20
qwen3-235b,switch,15,5,A1,41,0.0005017667927123,0.0005012508450263008,0.0005017667927123,0.0005003121105746037,1.0,0.9999993490929217,20
qwen3-235b,switch,15,5,A1,42,0.0005027986864033,0.0005012508450263008,0.0005027986864033,0.0005003121105746037,1.0,0.9999993490929217,20
qwen3-235b,switch,15,5,A1,47,0.3905509732044374,3.3509196638393963e-06,0.3905509732044374,3.3609017847711888e-06,1.0,1.000000006919095,20
qwen3-235b,switch,15,5,A1,55,0.0004646360503542,1.4424335786730543e-05,0.0004646360503542,1.4474840674846923e-05,1.0,1.0000000350076714,20
qwen3-235b,switch,15,7,A1,5,0.3241709850604017,0.31781793422972804,0.3241709850604017,0.31335422988430195,1.0,0.9960374710380827,20
qwen3-235b,switch,15,10,A2,4,1.2035391125608323,1.2034395449108743,1.2035391125608323,1.2025469683339332,1.0,0.9962407210798964,20
qwen3-235b,switch,15,10,A2,5,1.2042609198209933,1.2034395449108743,1.2042609198209933,1.2025469683339332,1.0,0.9962407210798964,20
qwen3-235b,switch,15,10,A2,25,2.465565221234929e-06,9.17723844201662e-07,2.465565221234929e-06,9.657060324432839e-07,1.0,1.0000000332587402,20
qwen3-235b,switch,15,10,A2,31,0.0010941080692465,0.0010894645601638464,0.0010941080692465,0.0010890953824109974,1.0,0.9999997439121271,20
qwen3-235b,switch,15,10,A2,39,5.4919802218289634e-06,1.6054758830184787e-07,5.4919802218289634e-06,1.682971982898815e-07,1.0,1.000000005371621,20
qwen3-235b,switch,15,10,A2,53,1.5629233238050156e-06,3.5904626440552764e-07,1.5629233238050156e-06,3.772699460859467e-07,1.0,1.0000000126316968,18
qwen3-235b,switch,15,10,A2,62,9.023993655119404e-06,2.5295868473501115e-07,9.023993655119404e-06,2.6514647073688946e-07,1.0,1.000000008447931,20
qwen3-235b,switch,15,10,A2,68,2.9040660469600567e-05,2.594498267699216e-05,2.9040660469600567e-05,2.5994178147428547e-05,1.0,1.0000000341003155,20
qwen3-235b,switch,15,10,A2,75,2.003624851229733e-05,8.6674653404144e-08,2.003624851229733e-05,9.056226654081663e-08,1.0,1.0000000026946883,20
qwen3-235b,switch,15,10,A2,97,8.04746662627691e-06,6.8435895668774224e-06,8.04746662627691e-06,6.903914979500766e-06,1.0,1.000000041814589,20
qwen3-235b,switch,15,10,A2,99,5.545429063041627e-06,1.2458821657626255e-06,5.545429063041627e-06,1.3116506892617864e-06,1.0,1.000000045587307,20
qwen3-235b,switch,15,10,A2,101,0.1052276435793506,1.2458821657626255e-06,0.1052276435793506,1.3116506892617864e-06,1.0,1.000000045587307,20
qwen3-235b,switch,15,10,A2,106,4.674140640636979e-06,7.185560928128078e-07,4.674140640636979e-06,7.563637136210496e-07,1.0,1.0000000262062592,20
qwen3-235b,switch,15,10,A2,107,5.918910134762477e-05,7.185560928128078e-07,5.918910134762477e-05,7.563637136210496e-07,1.0,1.0000000262062592,20
qwen3-235b,switch,15,10,A2,109,5.977331735477647e-06,4.7391839876493593e-07,5.977331735477647e-06,4.983293510083377e-07,1.0,1.0000000169203884,20
qwen3-235b,switch,15,10,A2,110,8.900994135964748e-06,4.7391839876493593e-07,8.900994135964748e-06,4.983293510083377e-07,1.0,1.0000000169203884,20
qwen3-235b,switch,15,10,A2,111,0.0766527268636229,4.7391839876493593e-07,0.0766527268636229,4.983293510083377e-07,1.0,1.0000000169203884,20
qwen3-235b,switch,15,10,A2,125,0.4487081636441444,0.2017121376049365,0.4487081636441444,0.20171225005193916,1.0,1.0000000906112458,20
qwen3-235b,switch,15,11,A1,7,6.0503185144975455e-05,2.2045981247160728e-06,6.0503185144975455e-05,2.1455764881134987e-06,1.0,0.9999999590892573,20
qwen3-235b,switch,15,11,A1,9,2.0691661852267245e-06,5.213248081934575e-07,2.0691661852267245e-06,5.488097473211375e-07,1.0,1.0000000190511151,20
qwen3-235b,switch,15,11,A1,15,0.0528502842163879,1.6708866722007475e-05,0.0528502842163879,1.6642293840581303e-05,1.0,0.9999999538546616,20
qwen3-235b,switch,15,11,A1,25,1.209401753818354e-06,5.524694418866095e-09,1.209401753818354e-06,5.756411070687093e-09,1.0,1.0000000001606137,20
qwen3-235b,switch,15,11,A1,34,3.880951205034906e-06,2.69329170680083e-07,3.880951205034906e-06,2.8217291597419216e-07,1.0,1.0000000089026075,20
qwen3-235b,switch,15,11,A1,51,0.0018787300010405,0.0018130371157510188,0.0018787300010405,0.0018130022514563546,1.0,0.999999975803505,20
qwen3-235b,switch,15,11,A1,60,0.0328477967524062,2.210701760234145e-08,0.0328477967524062,2.314022322121177e-08,1.0,1.0000000007161636,20
qwen3-235b,switch,15,11,A1,61,0.0045725054507485,2.210701760234145e-08,0.0045725054507485,2.314022322121177e-08,1.0,1.0000000007161636,20
qwen3-235b,switch,15,11,A1,83,0.2825925338224676,7.451603431068465e-05,0.2825925338224676,7.461518981305876e-05,1.0,1.0000000687329094,20
qwen3-235b,switch,15,11,A1,94,1.7432656281211657e-06,2.3442153776676013e-08,1.7432656281211657e-06,2.4473178822206e-08,1.0,1.0000000007146521,20
qwen3-235b,switch,15,11,A1,117,3.962588768050593e-05,3.8422010621106444e-05,3.962588768050593e-05,3.858734412390298e-05,1.0,1.00000011460351,20
qwen3-235b,switch,15,11,A1,118,0.118897415428854,3.8422010621106444e-05,0.118897415428854,3.858734412390298e-05,1.0,1.00000011460351,20
qwen3-235b,switch,15,11,A1,139,1.1044481783237631e-06,7.255333924684151e-08,1.1044481783237631e-06,7.59995933107831e-08,1.0,1.0000000023887614,20
qwen3-235b,switch,15,11,A1,144,0.0712746365786761,0.07120825585724934,0.0712746365786761,0.07120822079687818,1.0,0.9999999744362315,20
qwen3-235b,switch,15,11,A1,148,0.0016864397160539,1.7321538518197164e-08,0.0016864397160539,1.8122084722288905e-08,1.0,1.0000000005548964,20
qwen3-235b,switch,15,11,A1,156,0.0075131994273836,4.1793382835173584e-08,0.0075131994273836,4.369940489065108e-08,1.0,1.0000000013211539,20
qwen3-235b,switch,15,11,A1,164,1.245825148383258e-06,2.139303093063362e-07,1.245825148383258e-06,2.2432475145012118e-07,1.0,1.0000000072048794,20
qwen3-235b,switch,15,11,A1,165,5.283774138539128e-05,2.139303093063362e-07,5.283774138539128e-05,2.2432475145012118e-07,1.0,1.0000000072048794,20
qwen3-235b,switch,15,11,A1,166,1.0704757673458104e-05,2.139303093063362e-07,1.0704757673458104e-05,2.2432475145012118e-07,1.0,1.0000000072048794,20
qwen3-235b,switch,16,1,A1,4,8.831693970012971e-06,2.3263826769026143e-07,8.831693970012971e-06,2.4366303693444235e-07,1.0,1.000000007641789,20
qwen3-235b,switch,16,1,A1,13,1.928425458642665e-06,5.525662199243971e-07,1.928425458642665e-06,5.804407013699376e-07,1.0,1.0000000193211258,20
qwen3-235b,switch,16,1,A1,14,1.1903287259331186e-05,5.525662199243971e-07,1.1903287259331186e-05,5.804407013699376e-07,1.0,1.0000000193211258,20
qwen3-235b,switch,16,1,A1,15,3.648244012532804e-06,5.525662199243971e-07,3.648244012532804e-06,5.804407013699376e-07,1.0,1.0000000193211258,20
qwen3-235b,switch,16,1,A1,17,0.0004632328844925,0.0004609971153003209,0.0004632328844925,0.00046104964648639057,1.0,1.000000036423483,20
qwen3-235b,switch,16,1,A1,18,0.0004628889206669,0.0004609971153003209,0.0004628889206669,0.00046104964648639057,1.0,1.000000036423483,20
qwen3-235b,switch,16,1,A1,19,0.0074346267288682,0.0004609971153003209,0.0074346267288682,0.00046104964648639057,1.0,1.000000036423483,20
qwen3-235b,switch,16,1,A2,7,0.4824411011660178,0.4824400692711787,0.4824411011660178,0.46913883366184056,1.0,0.9861956269919091,20
qwen3-235b,switch,16,1,A2,8,0.4824400692711787,0.4824400692711787,0.4824400692711787,0.46913883366184056,1.0,0.9861956269919091,20
qwen3-235b,switch,16,1,A2,9,0.4824412731482381,0.4824400692711787,0.4824412731482381,0.46913883366184056,1.0,0.9861956269919091,20
qwen3-235b,switch,16,1,A2,15,3.759623601081148e-06,1.6958362191407234e-06,3.759623601081148e-06,1.7873746853735405e-06,1.0,1.0000000634497064,20
qwen3-235b,switch,16,1,A2,17,7.572635454620653e-06,1.5532802543724139e-06,7.572635454620653e-06,1.6365670733868414e-06,1.0,1.0000000577300876,20
qwen3-235b,switch,16,2,A1,3,0.3303548748548732,0.00073061316381557,0.3303548748548732,0.0007289268784643349,1.0,0.9999988305645179,20
qwen3-235b,switch,16,2,A1,7,1.0595622641175069,0.5495207105690965,1.0595622641175069,0.5495205415451947,1.0,0.9999998107604643,20
qwen3-235b,switch,16,2,A1,16,0.0001422969082733,1.119876046199165e-06,0.0001422969082733,1.1787642308828625e-06,1.0,1.0000000408182117,20
qwen3-235b,switch,16,2,A1,18,0.0418730055577393,1.2672532426489496e-06,0.0418730055577393,1.3336621964916985e-06,1.0,1.0000000460312206,20
qwen3-235b,switch,16,2,A1,21,0.000801832624869,4.494761943983204e-06,0.000801832624869,4.4185466178702825e-06,1.0,0.9999999471713984,20
qwen3-235b,switch,16,2,A1,44,5.159756840914883e-06,3.049515769149163e-10,5.159756840914883e-06,3.160078831478037e-10,1.0,1.0000000000076636,20
qwen3-235b,switch,16,2,A1,50,0.0010242149004416,8.046189732385487e-07,0.0010242149004416,8.471450594394291e-07,1.0,1.0000000294768536,18
qwen3-235b,switch,16,2,A1,59,0.0005911102694914,2.0866964019298726e-06,0.0005911102694914,2.027472753032767e-06,1.0,0.9999999589492362,20
qwen3-235b,switch,16,2,A2,5,0.0846386597057737,0.0015659589210821987,0.0846386597057737,0.001565907530241011,1.0,0.999999964339877,20
qwen3-235b,switch,16,2,A2,12,0.2830466846189172,0.007717154612274054,0.2830466846189172,0.007717073095873933,1.0,0.9999999431932725,20
qwen3-235b,switch,16,2,A2,15,4.257009966219707e-05,1.4365771870341738e-05,4.257009966219707e-05,1.4376892643351443e-05,1.0,1.0000000077084092,20
qwen3-235b,switch,16,2,A2,16,1.5913613247375005e-05,1.4365771870341738e-05,1.5913613247375005e-05,1.4376892643351443e-05,1.0,1.0000000077084092,20
qwen3-235b,switch,16,2,A2,18,1.400944309756808,1.3597393990730877,1.400944309756808,1.3597393910022268,1.0,0.9999999027086439,20
qwen3-235b,switch,16,2,A2,22,0.5046219445564596,1.2233164398497167e-05,0.5046219445564596,1.2231525656157423e-05,1.0,0.9999999988641007,20
qwen3-235b,switch,16,2,A2,27,0.0124321387705887,1.8617753242729896e-07,0.0124321387705887,1.9505749967763968e-07,1.0,1.000000006155125,20
