model,condition,seed,turn,JS_bits,roll_corr5
llama-3.3-70b,placebo,17,11,0.0,0.9986431060712986
llama-3.3-70b,placebo,17,12,0.014909915173598104,0.9724988991464135
llama-3.3-70b,placebo,17,13,0.0,0.9835080372473505
llama-3.3-70b,placebo,17,15,0.0,0.9999984659513804
llama-3.3-70b,placebo,17,16,0.013070265492152646,0.5081679548539849
llama-3.3-70b,placebo,17,17,0.0,0.9999828047271189
llama-3.3-70b,placebo,17,18,0.0,0.7258275032646125
llama-3.3-70b,placebo,17,19,0.0,0.7623442933367686
llama-3.3-70b,placebo,17,20,0.0,0.7633731417326688
llama-3.3-70b,placebo,17,21,0.0,0.9838951128616696
llama-3.3-70b,placebo,17,22,0.0,0.9764363835646432
llama-3.3-70b,placebo,17,23,0.0,0.9832001429857775
llama-3.3-70b,placebo,17,24,0.0,0.9110659717790279
llama-3.3-70b,placebo,17,25,1.0,0.7607532848569983
llama-3.3-70b,placebo,17,26,1.0,
llama-3.3-70b,placebo,17,27,1.0,
llama-3.3-70b,placebo,17,28,1.0,
llama-3.3-70b,placebo,17,29,1.0,
llama-3.3-70b,placebo,17,30,1.0,
llama-3.3-70b,placebo,18,1,0.0,
llama-3.3-70b,placebo,18,2,0.22394946477087385,
llama-3.3-70b,placebo,18,3,0.0,
llama-3.3-70b,placebo,18,4,0.0,0.7176997506395798
llama-3.3-70b,placebo,18,5,0.0,0.7540561755579759
llama-3.3-70b,placebo,18,6,0.0795530374401174,0.8891229217936242
llama-3.3-70b,placebo,18,7,0.0,0.9714813640127121
llama-3.3-70b,placebo,18,8,0.10338215815016186,0.9673167982559955
llama-3.3-70b,placebo,18,9,0.0,0.9966486583428905
llama-3.3-70b,placebo,18,10,0.08156956587890699,0.9609706388692913
llama-3.3-70b,placebo,18,11,0.0,0.9988556405160425
llama-3.3-70b,placebo,18,13,0.0,0.9743270657065606
llama-3.3-70b,placebo,18,14,1.0,
llama-3.3-70b,placebo,18,15,1.0,
llama-3.3-70b,placebo,18,16,1.0,
llama-3.3-70b,placebo,18,17,1.0,
llama-3.3-70b,placebo,18,18,1.0,
llama-3.3-70b,placebo,18,19,1.0,
llama-3.3-70b,placebo,18,20,1.0,
llama-3.3-70b,placebo,18,21,1.0,
llama-3.3-70b,placebo,18,22,1.0,
llama-3.3-70b,placebo,18,23,1.0,
llama-3.3-70b,placebo,18,24,1.0,
llama-3.3-70b,placebo,18,25,1.0,
llama-3.3-70b,placebo,18,26,1.0,
llama-3.3-70b,placebo,18,27,1.0,
llama-3.3-70b,placebo,18,28,1.0,
llama-3.3-70b,placebo,18,29,1.0,
llama-3.3-70b,placebo,19,1,8.840874890818096e-09,
llama-3.3-70b,placebo,19,2,1.790867934600579e-10,
llama-3.3-70b,placebo,19,3,0.0,
llama-3.3-70b,placebo,19,4,0.0001500696617350737,0.4428984586552709
llama-3.3-70b,placebo,19,5,0.0,0.525347656916589
llama-3.3-70b,placebo,19,6,0.04209778279823875,0.7910007323994829
llama-3.3-70b,placebo,19,7,0.0,0.9959931672920356
llama-3.3-70b,placebo,19,8,0.00041591902504285993,0.7480956138833461
llama-3.3-70b,placebo,19,9,0.0,0.8253205073603443
llama-3.3-70b,placebo,19,10,0.004659349877155127,0.874896565120803
llama-3.3-70b,placebo,19,11,0.0,0.9240083619299907
llama-3.3-70b,placebo,19,12,0.0049508042117142395,0.80990258528618
llama-3.3-70b,placebo,19,13,0.0,0.9497383336198092
llama-3.3-70b,placebo,19,14,4.081977702325454e-05,0.9324402918787204
llama-3.3-70b,placebo,19,15,0.0,0.9363463832572643
llama-3.3-70b,placebo,19,16,0.0005008087442537556,0.8250935813995474
llama-3.3-70b,placebo,19,17,0.0,0.8064106521240367
llama-3.3-70b,placebo,19,18,0.0,0.8107268179832471
llama-3.3-70b,placebo,19,19,0.0,0.9712654282460135
llama-3.3-70b,placebo,19,20,0.0,0.8669549865926697
llama-3.3-70b,placebo,19,21,0.0,0.9580584531440378
llama-3.3-70b,placebo,19,22,0.0,0.9499037998931832
llama-3.3-70b,placebo,19,23,0.0,0.994120871928905
llama-3.3-70b,placebo,19,24,1.7886934158773735e-06,0.9322361701704672
llama-3.3-70b,placebo,19,25,0.0,0.9560714951869673
llama-3.3-70b,placebo,19,26,0.0003380654114665697,0.12676895729082902
llama-3.3-70b,placebo,19,27,1.0,0.21109216947205664
llama-3.3-70b,placebo,19,28,1.0,
llama-3.3-70b,placebo,20,1,0.0,
llama-3.3-70b,placebo,20,2,2.029322993762933e-10,
llama-3.3-70b,placebo,20,3,0.0,
llama-3.3-70b,placebo,20,4,0.018362021225824785,0.984071317064963
llama-3.3-70b,placebo,20,5,0.0,0.9863047283105836
llama-3.3-70b,placebo,20,6,0.02711098965121302,0.984256104975753
llama-3.3-70b,placebo,20,7,0.0,0.9914331844296693
llama-3.3-70b,placebo,20,8,0.00010267256692377032,0.8277287663919919
llama-3.3-70b,placebo,20,9,0.0,0.86894731185139
llama-3.3-70b,placebo,20,10,4.2115976864963526e-05,0.8527438287712755
llama-3.3-70b,placebo,20,12,0.0005962656615763856,0.1903175589115072
llama-3.3-70b,placebo,20,13,1.7908645187958576e-10,0.3529651448171449
llama-3.3-70b,placebo,20,14,0.0029530062897263035,-0.13515379823685897
llama-3.3-70b,placebo,20,15,0.0,-0.6647090714171008
llama-3.3-70b,placebo,20,16,0.0008114184436009057,-0.6239759385531941
llama-3.3-70b,placebo,20,17,0.00306166759329735,-0.5748900822227044
llama-3.3-70b,placebo,20,18,0.0,-0.750184685139069
llama-3.3-70b,placebo,20,19,0.0,-0.71354229943322
llama-3.3-70b,placebo,20,20,0.0,-0.8689187758016806
llama-3.3-70b,placebo,20,21,0.0,-0.8318563232322572
llama-3.3-70b,placebo,20,22,0.0,-0.8055896457920991
llama-3.3-70b,placebo,20,23,0.0003208686603260082,-0.775019078639104
llama-3.3-70b,placebo,20,24,0.0,-0.7939825688879095
llama-3.3-70b,placebo,20,25,0.0001222742720977783,-0.8137897117424876
llama-3.3-70b,placebo,20,26,0.0,-0.6504436413822202
llama-3.3-70b,placebo,20,27,0.0,-0.7052575716158307
llama-3.3-70b,placebo,20,28,1.0,-0.7644348811717334
llama-3.3-70b,placebo,20,29,1.0,
llama-3.3-70b,placebo,20,30,1.0,
llama-3.3-70b,switch,1,1,0.0,
llama-3.3-70b,switch,1,2,0.23993768703408686,
llama-3.3-70b,switch,1,3,0.0,
llama-3.3-70b,switch,1,4,0.051673672154880446,0.9845032298899332
llama-3.3-70b,switch,1,5,0.0,0.9867823939201944
llama-3.3-70b,switch,1,6,1.2601459239913428e-05,0.8623657148599604
llama-3.3-70b,switch,1,7,0.0,0.8676379778485145
llama-3.3-70b,switch,1,8,0.0594462286780318,0.793597636032749
llama-3.3-70b,switch,1,9,0.0,0.9998602665478119
llama-3.3-70b,switch,1,10,0.0006656136895860671,0.9822825551263182
llama-3.3-70b,switch,1,11,0.0,0.9863384537205904
llama-3.3-70b,switch,1,12,0.13822756426720956,0.9837111211767614
llama-3.3-70b,switch,1,13,0.0,0.9990542656286929
llama-3.3-70b,switch,1,14,0.0,0.995136735490556
llama-3.3-70b,switch,1,15,0.0,0.9977979893914893
llama-3.3-70b,switch,1,16,0.005904102080271852,0.9964585736664976
llama-3.3-70b,switch,1,17,0.0,0.9997204331884344
llama-3.3-70b,switch,1,18,5.883481206799956e-06,0.5730106071962475
llama-3.3-70b,switch,1,19,1.0,0.6917793376700513
llama-3.3-70b,switch,1,20,1.0,
llama-3.3-70b,switch,2,1,0.0,
llama-3.3-70b,switch,2,2,1.3947287260967785e-10,
llama-3.3-70b,switch,2,3,0.0,
llama-3.3-70b,switch,2,4,0.031121228584580635,0.9607125031255167
llama-3.3-70b,switch,2,5,0.0,0.9653082244176868
llama-3.3-70b,switch,2,6,0.0019730080923440144,0.3533211879460552
llama-3.3-70b,switch,2,8,0.006191744083820793,0.09587599126251557
llama-3.3-70b,switch,2,9,0.0,0.3400854290838316
llama-3.3-70b,switch,2,10,0.03309095382793276,0.07466776649369276
llama-3.3-70b,switch,2,12,0.0015090922213846893,-0.8767945965767521
llama-3.3-70b,switch,2,14,0.00023874625395645796,
llama-3.3-70b,switch,2,15,6.170689653272529e-05,
llama-3.3-70b,switch,2,16,0.0036775254121588718,-0.9998508673215756
llama-3.3-70b,switch,2,17,0.012881527361193164,-0.8494073435131655
llama-3.3-70b,switch,2,18,0.0,-0.8626352925302722
llama-3.3-70b,switch,2,19,0.0,-0.8229110652073057
llama-3.3-70b,switch,2,20,0.0,-0.9586335144832459
llama-3.3-70b,switch,2,21,1.2875294074413102e-05,-0.9245074712780045
llama-3.3-70b,switch,2,22,0.0,-0.905349961778804
llama-3.3-70b,switch,2,23,0.0023651790248464953,-0.8577557594561843
llama-3.3-70b,switch,2,24,0.0,-0.9057074366768917
llama-3.3-70b,switch,3,1,0.0,
llama-3.3-70b,switch,3,2,1.3102255835119e-10,
llama-3.3-70b,switch,3,3,0.0,
llama-3.3-70b,switch,3,4,0.0044972424296980135,0.9917767413866762
llama-3.3-70b,switch,3,5,0.0,0.9925771465011868
llama-3.3-70b,switch,3,6,0.0056188838776895155,0.8831209135073228
llama-3.3-70b,switch,3,7,0.0,0.9878102621258368
llama-3.3-70b,switch,3,8,0.003924035120291705,0.9313367296062588
llama-3.3-70b,switch,3,9,0.0,0.9425909511294495
llama-3.3-70b,switch,3,10,4.250283337803743e-05,0.9267068529606238
llama-3.3-70b,switch,3,11,0.0,0.9983255648385123
llama-3.3-70b,switch,3,12,0.0005455632365889474,0.9981908290518604
llama-3.3-70b,switch,3,13,0.0,0.9993639064106182
llama-3.3-70b,switch,3,14,0.0001481015937977992,0.9993370134324049
llama-3.3-70b,switch,3,15,0.0,0.9998405623908244
llama-3.3-70b,switch,3,16,0.0007371711391110301,0.9164971965066099
llama-3.3-70b,switch,3,17,0.0,0.9215079096866435
llama-3.3-70b,switch,3,18,0.0007067517823003359,0.8930725235658455
llama-3.3-70b,switch,3,19,0.0,0.6116153036472103
llama-3.3-70b,switch,3,20,1.0,0.506686396737307
llama-3.3-70b,switch,3,21,1.0,
llama-3.3-70b,switch,3,22,1.0,
llama-3.3-70b,switch,4,1,0.0,
llama-3.3-70b,switch,4,3,0.0,
llama-3.3-70b,switch,4,4,0.017653618977094894,
llama-3.3-70b,switch,4,6,0.01653674428310179,
llama-3.3-70b,switch,4,7,0.027147632732226912,-0.37050411222289836
llama-3.3-70b,switch,4,8,0.0,-0.8018699431927026
llama-3.3-70b,switch,4,9,0.0,-0.8128607801883867
llama-3.3-70b,switch,4,11,5.410536150482302e-06,-0.7903733149597169
llama-3.3-70b,switch,4,12,0.0,-0.13076576857723815
llama-3.3-70b,switch,4,13,0.005697882615769937,0.19523116122324197
llama-3.3-70b,switch,4,14,0.0,0.6616382318746545
llama-3.3-70b,switch,4,15,0.005567605759515133,0.52540354790376
llama-3.3-70b,switch,4,16,0.0,0.6053752983364702
llama-3.3-70b,switch,4,17,0.0005753761214923909,0.5541995455813813
llama-3.3-70b,switch,4,18,0.0,0.9275839908071475
llama-3.3-70b,switch,4,19,0.0002679741906540317,0.8764332143725808
llama-3.3-70b,switch,4,20,0.006618604405301327,-0.006041092453155923
llama-3.3-70b,switch,4,21,0.00029720860369072515,-0.3645712254271607
llama-3.3-70b,switch,4,22,0.0,-0.3329634286422762
llama-3.3-70b,switch,4,23,0.00017787781488270505,-0.7367267906163288
llama-3.3-70b,switch,4,24,0.0017708639919556037,-0.7738868722849159
llama-3.3-70b,switch,4,26,0.0018845535740657118,-0.9434109140474911
llama-3.3-70b,switch,4,27,2.299518116865708e-10,-0.8505367440664904
llama-3.3-70b,switch,4,28,0.0007644220572693567,-0.9703562222224793
llama-3.3-70b,switch,4,29,0.0,-0.9132987748612139
llama-3.3-70b,switch,4,30,0.0,-0.20469079739231338
llama-3.3-70b,switch,5,1,0.0,
llama-3.3-70b,switch,5,2,0.18357170519638843,
llama-3.3-70b,switch,5,3,0.0,
llama-3.3-70b,switch,5,4,0.09424287010080847,0.9773582297002505
llama-3.3-70b,switch,5,5,0.0,0.9797586261419036
llama-3.3-70b,switch,5,6,0.19667242749254232,0.9829517841089785
llama-3.3-70b,switch,5,7,6.699764485046556e-06,0.886455235190526
llama-3.3-70b,switch,5,8,0.0,0.49154033892573834
llama-3.3-70b,switch,5,9,0.03464671100083576,0.27236495449525955
llama-3.3-70b,switch,5,10,0.024487100232718308,-0.15318049556462723
llama-3.3-70b,switch,5,11,0.010297643454077453,-0.9688110627949478
llama-3.3-70b,switch,5,12,0.0019628337033691743,-0.9171933847444326
llama-3.3-70b,switch,5,13,0.0,-0.9168175359828191
llama-3.3-70b,switch,5,14,0.0009580315657830722,-0.7218996074988198
llama-3.3-70b,switch,5,15,0.0,-0.14967043556596502
llama-3.3-70b,switch,5,16,0.0,0.03172537196608875
llama-3.3-70b,switch,5,17,0.0,0.23842865617540882
llama-3.3-70b,switch,5,18,0.00021150039177256368,0.7231121958847235
llama-3.3-70b,switch,5,19,0.0,0.7786053892989983
llama-3.3-70b,switch,5,20,0.0,0.8116345073489692
llama-3.3-70b,switch,5,21,0.0,0.5669327906002031
llama-3.3-70b,switch,5,22,1.0,0.4562904852660626
llama-3.3-70b,switch,5,23,0.9999999999999998,
llama-3.3-70b,switch,5,24,1.0,
llama-3.3-70b,switch,5,25,1.0,
llama-3.3-70b,switch,5,26,1.0,
llama-3.3-70b,switch,5,27,1.0,
llama-3.3-70b,switch,6,1,0.0,
llama-3.3-70b,switch,6,2,1.790867934600579e-10,
llama-3.3-70b,switch,6,3,0.0,
llama-3.3-70b,switch,6,4,0.0912133715981664,0.858049676574967
llama-3.3-70b,switch,6,5,0.0,0.8757988814851021
llama-3.3-70b,switch,6,6,0.05684765158181033,0.9497798088381099
llama-3.3-70b,switch,6,7,0.0,0.9988418179450771
llama-3.3-70b,switch,6,8,8.425718895637294e-09,0.9894730307228076
llama-3.3-70b,switch,6,9,0.0,0.9938579121109851
llama-3.3-70b,switch,6,10,0.014782778104770999,0.9847839103864858
llama-3.3-70b,switch,6,11,0.0,0.9774774063954129
llama-3.3-70b,switch,6,12,0.01689854663248403,0.9596566174941571
llama-3.3-70b,switch,6,13,0.0,0.9929835419279174
llama-3.3-70b,switch,6,14,0.0,0.8526877814216774
llama-3.3-70b,switch,6,15,3.889554857667356e-06,0.6681119706628298
llama-3.3-70b,switch,6,16,0.46306928456056484,0.6913231938849589
llama-3.3-70b,switch,6,17,0.0,0.7996122712784312
llama-3.3-70b,switch,6,19,0.0,0.8369196882912553
llama-3.3-70b,switch,6,20,0.0003954610140772578,0.9044246953519128
llama-3.3-70b,switch,6,21,0.0,0.9999977253775042
llama-3.3-70b,switch,6,23,0.0,0.9999990704748338
llama-3.3-70b,switch,6,25,0.0,
llama-3.3-70b,switch,6,26,0.007239860270506691,
llama-3.3-70b,switch,6,27,0.0,0.9999975803385487
llama-3.3-70b,switch,6,28,0.004077668457635556,0.9676893884393561
llama-3.3-70b,switch,7,1,0.0,
llama-3.3-70b,switch,7,2,0.00018990822028395232,
llama-3.3-70b,switch,7,3,0.0,
llama-3.3-70b,switch,7,4,0.21496696639358814,0.9645519597357741
llama-3.3-70b,switch,7,5,0.0,0.9682738533330796
llama-3.3-70b,switch,7,6,0.0001760022831968713,0.9067118838683891
llama-3.3-70b,switch,7,7,0.0,0.9524220768116328
llama-3.3-70b,switch,7,8,0.0009044307026589058,0.9391249484995888
llama-3.3-70b,switch,7,9,0.0,0.9699632189937842
llama-3.3-70b,switch,7,10,0.0015757646623855942,0.9469082099318671
llama-3.3-70b,switch,7,11,0.0,0.941856807187707
llama-3.3-70b,switch,7,12,6.148904999043889e-05,0.7275133054297953
llama-3.3-70b,switch,7,13,0.0,0.758241794889669
llama-3.3-70b,switch,7,14,0.0,0.6525401755552259
llama-3.3-70b,switch,7,15,0.0,0.47563818879520614
llama-3.3-70b,switch,7,16,0.0,0.4091642565957734
llama-3.3-70b,switch,7,17,1.0,-0.4816624478575826
llama-3.3-70b,switch,7,18,1.0,
llama-3.3-70b,switch,7,19,1.0,
llama-3.3-70b,switch,7,20,1.0,
llama-3.3-70b,switch,8,1,0.0,
llama-3.3-70b,switch,8,2,0.17828339798563975,
llama-3.3-70b,switch,8,3,0.0,
llama-3.3-70b,switch,8,4,0.08946922616842479,0.9931499280175263
llama-3.3-70b,switch,8,5,0.0,0.9941042974563845
llama-3.3-70b,switch,8,6,0.08362462744791338,0.7512004478921013
llama-3.3-70b,switch,8,7,0.0,0.7987518025116535
llama-3.3-70b,switch,8,8,0.017657983892129164,0.7816657776254475
llama-3.3-70b,switch,8,9,0.0,0.9532187430701202
llama-3.3-70b,switch,8,10,6.897162442002898e-05,0.9505403924665975
llama-3.3-70b,switch,8,11,0.0,0.9801876734361474
llama-3.3-70b,switch,8,12,0.007684196121285706,0.9634572861153982
llama-3.3-70b,switch,8,13,0.0,0.9970072444917576
llama-3.3-70b,switch,8,14,0.0018134055200376606,0.9537993826226363
llama-3.3-70b,switch,8,15,0.0,0.8690317350496884
llama-3.3-70b,switch,8,16,1.0,0.8565395144024355
llama-3.3-70b,switch,8,17,1.0,
llama-3.3-70b,switch,8,18,1.0,
llama-3.3-70b,switch,8,19,1.0,
llama-3.3-70b,switch,8,20,1.0,
llama-3.3-70b,switch,8,21,1.0,
llama-3.3-70b,switch,8,22,1.0,
llama-3.3-70b,switch,8,23,1.0,
llama-3.3-70b,switch,9,1,0.0,
llama-3.3-70b,switch,9,2,2.1601988325452395e-10,
llama-3.3-70b,switch,9,3,0.0,
llama-3.3-70b,switch,9,4,0.10018890912491059,0.9522200494441244
llama-3.3-70b,switch,9,5,0.0,0.957576110886309
llama-3.3-70b,switch,9,6,0.030629066737639293,0.9109059895457812
llama-3.3-70b,switch,9,7,0.0,0.968888020513967
llama-3.3-70b,switch,9,8,0.037215735261047364,0.620215195164066
llama-3.3-70b,switch,9,9,0.0,0.6580088086691073
llama-3.3-70b,switch,9,10,2.3238524405228855e-08,0.6145326602837674
llama-3.3-70b,switch,9,11,0.0,0.5881314741150557
llama-3.3-70b,switch,9,12,1.0,0.48834820776527266
llama-3.3-70b,switch,9,13,1.0,
llama-3.3-70b,switch,9,14,1.0,
llama-3.3-70b,switch,9,15,1.0,
llama-3.3-70b,switch,9,16,1.0,
llama-3.3-70b,switch,9,17,1.0,
llama-3.3-70b,switch,9,18,1.0,
llama-3.3-70b,switch,9,19,1.0,
llama-3.3-70b,switch,9,20,1.0,
llama-3.3-70b,switch,9,21,1.0,
llama-3.3-70b,switch,9,22,1.0,
llama-3.3-70b,switch,9,23,1.0,
llama-3.3-70b,switch,9,24,1.0,
llama-3.3-70b,switch,9,25,1.0,
llama-3.3-70b,switch,9,26,1.0,
llama-3.3-70b,switch,10,1,0.0,
llama-3.3-70b,switch,10,3,0.0,
llama-3.3-70b,switch,10,4,1.041513813920453e-06,
llama-3.3-70b,switch,10,6,4.616558604994234e-06,
llama-3.3-70b,switch,10,7,0.3150437181989015,-0.20494286719761307
llama-3.3-70b,switch,10,8,6.954065005990683e-05,-0.7886824282933395
llama-3.3-70b,switch,10,9,0.0018028595491595984,-0.9668851917778476
llama-3.3-70b,switch,10,10,0.00019404023171797698,-0.9661415299283159
llama-3.3-70b,switch,10,11,4.657162838080837e-05,-0.871831661082667
llama-3.3-70b,switch,10,12,0.0,-0.7787320234597387
llama-3.3-70b,switch,10,13,5.2012268688702644e-06,-0.7140864417720734
llama-3.3-70b,switch,10,14,0.0,-0.883880387852786
llama-3.3-70b,switch,10,15,0.0,0.16872265181059068
llama-3.3-70b,switch,10,16,0.0,0.2621338708506921
llama-3.3-70b,switch,10,17,1.0,0.20055649126495642
llama-3.3-70b,switch,10,18,1.0,
llama-3.3-70b,switch,10,19,1.0,
llama-3.3-70b,switch,10,20,1.0,
llama-3.3-70b,switch,10,21,1.0,
llama-3.3-70b,switch,10,22,1.0,
llama-3.3-70b,switch,10,23,1.0,
llama-3.3-70b,switch,10,24,1.0,
llama-3.3-70b,switch,10,25,1.0,
llama-3.3-70b,switch,11,1,0.0,
llama-3.3-70b,switch,11,2,0.13520757206622147,
llama-3.3-70b,switch,11,3,0.0,
llama-3.3-70b,switch,11,4,0.10675050255079303,0.9998365041544359
llama-3.3-70b,switch,11,5,0.0,0.9998569872946371
llama-3.3-70b,switch,11,6,0.028146933387018895,0.9265350503798321
llama-3.3-70b,switch,11,7,0.0,0.948243336129441
llama-3.3-70b,switch,11,8,0.0001679135108382085,0.9226298498917008
llama-3.3-70b,switch,11,9,0.0,0.95382217963736
llama-3.3-70b,switch,11,10,0.011119662995327942,0.6298754874418323
llama-3.3-70b,switch,11,11,0.0,0.6674902223351097
llama-3.3-70b,switch,11,12,0.001933287866901299,0.6550591612337915
llama-3.3-70b,switch,11,13,0.0,0.9935986203107929
llama-3.3-70b,switch,11,14,0.0,0.9807863852781952
llama-3.3-70b,switch,11,15,1.0,0.9734711824661045
llama-3.3-70b,switch,11,16,1.0,
llama-3.3-70b,switch,11,17,1.0,
llama-3.3-70b,switch,11,18,1.0,
llama-3.3-70b,switch,11,19,1.0,
llama-3.3-70b,switch,11,20,1.0,
llama-3.3-70b,switch,12,1,0.0,
llama-3.3-70b,switch,12,2,0.17018518406418,
llama-3.3-70b,switch,12,3,0.0,
llama-3.3-70b,switch,12,4,0.09093557859178406,0.820299077901738
llama-3.3-70b,switch,12,5,0.0,0.8474508926336434
llama-3.3-70b,switch,12,6,0.00017775650472725017,0.7542482418455583
llama-3.3-70b,switch,12,7,0.0,0.7627979811555884
llama-3.3-70b,switch,12,8,0.0003199097360131637,0.8832912389869684
llama-3.3-70b,switch,12,9,0.0,0.9586485535202278
llama-3.3-70b,switch,12,10,0.0004848517550126192,0.8545227697844384
llama-3.3-70b,switch,12,11,0.0,0.9442005372701782
llama-3.3-70b,switch,12,12,0.00018182916991286586,0.9355561883971474
llama-3.3-70b,switch,12,13,0.0,0.9946421436448787
llama-3.3-70b,switch,12,14,0.0,0.8586218601664107
llama-3.3-70b,switch,12,15,2.6055628411639463e-10,0.8276100269584952
llama-3.3-70b,switch,12,16,1.0,0.7986631240800054
llama-3.3-70b,switch,12,17,1.0,
llama-3.3-70b,switch,12,18,1.0,
llama-3.3-70b,switch,12,19,1.0,
llama-3.3-70b,switch,12,20,1.0,
llama-3.3-70b,switch,12,21,1.0,
llama-3.3-70b,switch,12,22,1.0,
llama-3.3-70b,switch,12,23,1.0,
llama-3.3-70b,switch,13,1,0.0,
llama-3.3-70b,switch,13,2,0.2142598444408873,
llama-3.3-70b,switch,13,3,0.0,
llama-3.3-70b,switch,13,4,0.11968753452718778,0.6715602739713716
llama-3.3-70b,switch,13,6,0.04205643259940556,0.05820761943090002
llama-3.3-70b,switch,13,7,0.0,0.04316347761889163
llama-3.3-70b,switch,13,8,0.0,-0.5950972410467343
llama-3.3-70b,switch,13,9,0.06843885777814152,-0.8771350562216674
llama-3.3-70b,switch,13,10,0.0,-0.8537715386259016
llama-3.3-70b,switch,13,11,0.04771377634200102,-0.8357212237994466
llama-3.3-70b,switch,13,12,0.0641534092948205,-0.9440083461910814
llama-3.3-70b,switch,13,13,0.002841136480203647,-0.9612895295411931
llama-3.3-70b,switch,13,14,0.007156587075658749,-0.9616156803692771
llama-3.3-70b,switch,13,15,0.0002885048706888307,-0.9918016828185514
llama-3.3-70b,switch,13,16,7.367530604853187e-06,-0.9750458062726463
llama-3.3-70b,switch,13,18,0.0,-0.5673641696491808
llama-3.3-70b,switch,13,19,2.0293105810647965e-10,-0.38183851705117544
llama-3.3-70b,switch,13,20,0.0,0.18645504677803756
llama-3.3-70b,switch,13,21,0.005859992001519483,0.9885065812211143
llama-3.3-70b,switch,13,23,1.0,
llama-3.3-70b,switch,13,24,1.0,
llama-3.3-70b,switch,13,25,1.0,
llama-3.3-70b,switch,13,26,1.0,
llama-3.3-70b,switch,13,27,1.0,
llama-3.3-70b,switch,14,1,0.0,
llama-3.3-70b,switch,14,2,1.3947287260967785e-10,
llama-3.3-70b,switch,14,3,0.0,
llama-3.3-70b,switch,14,4,0.009751699488322987,0.804297788514355
llama-3.3-70b,switch,14,5,0.0,0.834000269541103
llama-3.3-70b,switch,14,6,0.04300198489864866,0.8458713262261545
llama-3.3-70b,switch,14,7,0.0,0.9937007538919349
llama-3.3-70b,switch,14,8,8.776139724569966e-06,0.708989787410229
llama-3.3-70b,switch,14,9,0.0,0.7652674778720481
llama-3.3-70b,switch,14,10,0.0,0.7207889055986019
llama-3.3-70b,switch,14,11,0.0,0.9963443541174333
llama-3.3-70b,switch,14,12,0.0,0.9880844575316787
llama-3.3-70b,switch,14,13,0.03933383168443058,0.42325239784677887
llama-3.3-70b,switch,14,14,0.01128587619951313,0.20830481903087142
llama-3.3-70b,switch,14,16,0.0,-0.8155689036231526
llama-3.3-70b,switch,14,17,0.12284853316933787,-0.9239458039451223
llama-3.3-70b,switch,14,18,0.0,-0.6640861331718875
llama-3.3-70b,switch,14,19,0.0064950036934640805,-0.8208031248206266
llama-3.3-70b,switch,14,21,0.0,-0.973694076739759
llama-3.3-70b,switch,14,22,1.1562692896621428e-10,-0.7638287703237666
llama-3.3-70b,switch,14,23,0.0,-0.9295871349564792
llama-3.3-70b,switch,14,24,0.0,-0.7650556764990282
llama-3.3-70b,switch,14,25,0.0,-0.6166858989175891
llama-3.3-70b,switch,14,26,0.0,-0.5418842413047306
llama-3.3-70b,switch,14,27,0.0,-0.614873044841777
llama-3.3-70b,switch,14,28,0.0,-0.8414312083613729
llama-3.3-70b,switch,14,29,7.083029626157028e-10,-0.5292370191521267
llama-3.3-70b,switch,15,1,0.0,
