model,condition,seed,align,direction,role,agent,rel,action,y_raw,y_adj,mean_surprisal_bits
llama-3.3-70b,switch,8,tau_read,A1->A2,receiver,A2,-3,write_log,0.4244299833240769,0.23589764074993042,0.5348204674190246
llama-3.3-70b,switch,8,tau_read,A1->A2,receiver,A2,-2,read_log,0.0005413476761187,0.1752507524025862,5.4173516813951855e-05
llama-3.3-70b,switch,8,tau_read,A1->A2,receiver,A2,-1,write_log,0.2806716130020948,0.08733817704329938,0.2182168510448958
llama-3.3-70b,switch,8,tau_read,A1->A2,receiver,A2,0,read_log,0.0008595403383733,0.15264692912954095,7.696012111803137e-05
llama-3.3-70b,switch,8,tau_read,A1->A2,receiver,A2,1,write_log,0.3285140144512581,0.12089015370007533,0.2934722299785844
llama-3.3-70b,switch,8,tau_read,A1->A2,receiver,A2,2,read_log,0.0003773082086723,0.1750867129351398,3.628788271307603e-05
llama-3.3-70b,switch,8,tau_read,A1->A2,receiver,A2,3,write_log,0.5071377725054369,0.305893135435596,0.5313570532299924
llama-3.3-70b,switch,8,tau_read,A1->A2,receiver,A2,4,read_log,0.0006547899346309,0.1753641946610984,6.603982636505117e-05
llama-3.3-70b,switch,8,tau_read,A1->A2,receiver,A2,5,write_log,0.4319988261754156,0.23075418910557466,0.4120914384991171
llama-3.3-70b,switch,8,tau_read,A1->A2,author,A1,-5,write_log,0.6903372928257985,0.5268612214381396,0.5460808830904426
llama-3.3-70b,switch,8,tau_read,A1->A2,author,A1,-4,read_log,0.0003808690813747,0.1750902738078422,3.680381754442949e-05
llama-3.3-70b,switch,8,tau_read,A1->A2,author,A1,-3,write_log,0.4360865496695291,0.24968846234657044,0.5143977728121645
llama-3.3-70b,switch,8,tau_read,A1->A2,author,A1,-2,read_log,0.000396428887386,0.1751058336138535,3.886755424559637e-05
llama-3.3-70b,switch,8,tau_read,A1->A2,author,A1,-1,write_log,0.4707070365977171,0.2877931666049208,0.3187516037772689
llama-3.3-70b,switch,8,tau_read,A1->A2,author,A1,0,read_log,0.000491117367504,0.17520052209397152,4.8498294026744536e-05
llama-3.3-70b,switch,8,tau_read,A1->A2,author,A1,1,write_log,0.4040552696176415,0.20983992862954193,0.3672219246365909
llama-3.3-70b,switch,8,tau_read,A1->A2,author,A1,2,read_log,0.0004305598104161,0.1751399645368836,4.213513538759201e-05
llama-3.3-70b,switch,8,tau_read,A1->A2,author,A1,3,write_log,0.5473846555082651,0.34154876958016894,1.0927255460018466
llama-3.3-70b,switch,8,tau_read,A1->A2,author,A1,4,read_log,0.0004100748375153,0.1751194795639828,3.938348907694984e-05
llama-3.3-70b,switch,8,tau_read,A1->A2,author,A1,5,write_log,0.3114880440385018,0.1199922740897792,0.2132365776717604
llama-3.3-70b,switch,8,tau_use,A1->A2,receiver,A2,-5,read_log,0.0005413476761187,0.1752507524025862,5.4173516813951855e-05
llama-3.3-70b,switch,8,tau_use,A1->A2,receiver,A2,-4,write_log,0.2806716130020948,0.08733817704329938,0.2182168510448958
llama-3.3-70b,switch,8,tau_use,A1->A2,receiver,A2,-3,read_log,0.0008595403383733,0.15264692912954095,7.696012111803137e-05
llama-3.3-70b,switch,8,tau_use,A1->A2,receiver,A2,-2,write_log,0.3285140144512581,0.12089015370007533,0.2934722299785844
llama-3.3-70b,switch,8,tau_use,A1->A2,receiver,A2,-1,read_log,0.0003773082086723,0.1750867129351398,3.628788271307603e-05
llama-3.3-70b,switch,8,tau_use,A1->A2,receiver,A2,0,write_log,0.5071377725054369,0.305893135435596,0.5313570532299924
llama-3.3-70b,switch,8,tau_use,A1->A2,receiver,A2,1,read_log,0.0006547899346309,0.1753641946610984,6.603982636505117e-05
llama-3.3-70b,switch,8,tau_use,A1->A2,receiver,A2,2,write_log,0.4319988261754156,0.23075418910557466,0.4120914384991171
llama-3.3-70b,switch,8,tau_use,A1->A2,receiver,A2,3,submit,0.2652708959428076,0.2299135870588647,0.2056237688320913
llama-3.3-70b,switch,8,tau_use,A1->A2,author,A1,-5,read_log,0.000396428887386,0.1751058336138535,3.886755424559637e-05
llama-3.3-70b,switch,8,tau_use,A1->A2,author,A1,-4,write_log,0.4707070365977171,0.2877931666049208,0.3187516037772689
llama-3.3-70b,switch,8,tau_use,A1->A2,author,A1,-3,read_log,0.000491117367504,0.17520052209397152,4.8498294026744536e-05
llama-3.3-70b,switch,8,tau_use,A1->A2,author,A1,-2,write_log,0.4040552696176415,0.20983992862954193,0.3672219246365909
llama-3.3-70b,switch,8,tau_use,A1->A2,author,A1,-1,read_log,0.0004305598104161,0.1751399645368836,4.213513538759201e-05
llama-3.3-70b,switch,8,tau_use,A1->A2,author,A1,0,write_log,0.5473846555082651,0.34154876958016894,1.0927255460018466
llama-3.3-70b,switch,8,tau_use,A1->A2,author,A1,1,read_log,0.0004100748375153,0.1751194795639828,3.938348907694984e-05
llama-3.3-70b,switch,8,tau_use,A1->A2,author,A1,2,write_log,0.3114880440385018,0.1199922740897792,0.2132365776717604
llama-3.3-70b,switch,8,tau_use,A1->A2,author,A1,3,read_log,0.0004501179627688,0.17515952268923632,4.333897720417378e-05
llama-3.3-70b,switch,8,tau_use,A1->A2,author,A1,4,write_log,0.5478571947571925,0.34732375668319043,0.5157082581459962
llama-3.3-70b,switch,8,tau_use,A1->A2,author,A1,5,read_log,0.0004437779493612,0.17515318267582872,4.299502239943613e-05
llama-3.3-70b,switch,8,tau_read,A2->A1,receiver,A1,-5,write_log,0.6903372928257985,0.5268612214381396,0.5460808830904426
llama-3.3-70b,switch,8,tau_read,A2->A1,receiver,A1,-4,read_log,0.0003808690813747,0.1750902738078422,3.680381754442949e-05
llama-3.3-70b,switch,8,tau_read,A2->A1,receiver,A1,-3,write_log,0.4360865496695291,0.24968846234657044,0.5143977728121645
llama-3.3-70b,switch,8,tau_read,A2->A1,receiver,A1,-2,read_log,0.000396428887386,0.1751058336138535,3.886755424559637e-05
llama-3.3-70b,switch,8,tau_read,A2->A1,receiver,A1,-1,write_log,0.4707070365977171,0.2877931666049208,0.3187516037772689
llama-3.3-70b,switch,8,tau_read,A2->A1,receiver,A1,0,read_log,0.000491117367504,0.17520052209397152,4.8498294026744536e-05
llama-3.3-70b,switch,8,tau_read,A2->A1,receiver,A1,1,write_log,0.4040552696176415,0.20983992862954193,0.3672219246365909
llama-3.3-70b,switch,8,tau_read,A2->A1,receiver,A1,2,read_log,0.0004305598104161,0.1751399645368836,4.213513538759201e-05
llama-3.3-70b,switch,8,tau_read,A2->A1,receiver,A1,3,write_log,0.5473846555082651,0.34154876958016894,1.0927255460018466
llama-3.3-70b,switch,8,tau_read,A2->A1,receiver,A1,4,read_log,0.0004100748375153,0.1751194795639828,3.938348907694984e-05
llama-3.3-70b,switch,8,tau_read,A2->A1,receiver,A1,5,write_log,0.3114880440385018,0.1199922740897792,0.2132365776717604
llama-3.3-70b,switch,8,tau_read,A2->A1,author,A2,-5,write_log,0.2321802584458001,0.03237365135975828,0.1792114291540412
llama-3.3-70b,switch,8,tau_read,A2->A1,author,A2,-4,read_log,0.0003794298262176,0.17508883455268512,3.628788271307603e-05
llama-3.3-70b,switch,8,tau_read,A2->A1,author,A2,-3,write_log,0.4244299833240769,0.23589764074993042,0.5348204674190246
llama-3.3-70b,switch,8,tau_read,A2->A1,author,A2,-2,read_log,0.0005413476761187,0.1752507524025862,5.4173516813951855e-05
llama-3.3-70b,switch,8,tau_read,A2->A1,author,A2,-1,write_log,0.2806716130020948,0.08733817704329938,0.2182168510448958
llama-3.3-70b,switch,8,tau_read,A2->A1,author,A2,0,read_log,0.0008595403383733,0.15264692912954095,7.696012111803137e-05
llama-3.3-70b,switch,8,tau_read,A2->A1,author,A2,1,write_log,0.3285140144512581,0.12089015370007533,0.2934722299785844
llama-3.3-70b,switch,8,tau_read,A2->A1,author,A2,2,read_log,0.0003773082086723,0.1750867129351398,3.628788271307603e-05
llama-3.3-70b,switch,8,tau_read,A2->A1,author,A2,3,write_log,0.5071377725054369,0.305893135435596,0.5313570532299924
llama-3.3-70b,switch,8,tau_read,A2->A1,author,A2,4,read_log,0.0006547899346309,0.1753641946610984,6.603982636505117e-05
llama-3.3-70b,switch,8,tau_read,A2->A1,author,A2,5,write_log,0.4319988261754156,0.23075418910557466,0.4120914384991171
llama-3.3-70b,switch,8,tau_use,A2->A1,receiver,A1,-5,read_log,0.000396428887386,0.1751058336138535,3.886755424559637e-05
llama-3.3-70b,switch,8,tau_use,A2->A1,receiver,A1,-4,write_log,0.4707070365977171,0.2877931666049208,0.3187516037772689
llama-3.3-70b,switch,8,tau_use,A2->A1,receiver,A1,-3,read_log,0.000491117367504,0.17520052209397152,4.8498294026744536e-05
llama-3.3-70b,switch,8,tau_use,A2->A1,receiver,A1,-2,write_log,0.4040552696176415,0.20983992862954193,0.3672219246365909
llama-3.3-70b,switch,8,tau_use,A2->A1,receiver,A1,-1,read_log,0.0004305598104161,0.1751399645368836,4.213513538759201e-05
llama-3.3-70b,switch,8,tau_use,A2->A1,receiver,A1,0,write_log,0.5473846555082651,0.34154876958016894,1.0927255460018466
llama-3.3-70b,switch,8,tau_use,A2->A1,receiver,A1,1,read_log,0.0004100748375153,0.1751194795639828,3.938348907694984e-05
llama-3.3-70b,switch,8,tau_use,A2->A1,receiver,A1,2,write_log,0.3114880440385018,0.1199922740897792,0.2132365776717604
llama-3.3-70b,switch,8,tau_use,A2->A1,receiver,A1,3,read_log,0.0004501179627688,0.17515952268923632,4.333897720417378e-05
llama-3.3-70b,switch,8,tau_use,A2->A1,receiver,A1,4,write_log,0.5478571947571925,0.34732375668319043,0.5157082581459962
llama-3.3-70b,switch,8,tau_use,A2->A1,receiver,A1,5,read_log,0.0004437779493612,0.17515318267582872,4.299502239943613e-05
llama-3.3-70b,switch,8,tau_use,A2->A1,author,A2,-5,read_log,0.0005413476761187,0.1752507524025862,5.4173516813951855e-05
llama-3.3-70b,switch,8,tau_use,A2->A1,author,A2,-4,write_log,0.2806716130020948,0.08733817704329938,0.2182168510448958
llama-3.3-70b,switch,8,tau_use,A2->A1,author,A2,-3,read_log,0.0008595403383733,0.15264692912954095,7.696012111803137e-05
llama-3.3-70b,switch,8,tau_use,A2->A1,author,A2,-2,write_log,0.3285140144512581,0.12089015370007533,0.2934722299785844
llama-3.3-70b,switch,8,tau_use,A2->A1,author,A2,-1,read_log,0.0003773082086723,0.1750867129351398,3.628788271307603e-05
llama-3.3-70b,switch,8,tau_use,A2->A1,author,A2,0,write_log,0.5071377725054369,0.305893135435596,0.5313570532299924
llama-3.3-70b,switch,8,tau_use,A2->A1,author,A2,1,read_log,0.0006547899346309,0.1753641946610984,6.603982636505117e-05
llama-3.3-70b,switch,8,tau_use,A2->A1,author,A2,2,write_log,0.4319988261754156,0.23075418910557466,0.4120914384991171
llama-3.3-70b,switch,8,tau_use,A2->A1,author,A2,3,submit,0.2652708959428076,0.2299135870588647,0.2056237688320913
llama-3.3-70b,switch,9,tau_read,A1->A2,receiver,A2,-5,write_log,0.4612377682660791,0.26702242727797953,0.7257322086486496
llama-3.3-70b,switch,9,tau_read,A1->A2,receiver,A2,-4,read_log,0.0005129926546575,0.17522239738112502,4.88422435829882e-05
llama-3.3-70b,switch,9,tau_read,A1->A2,receiver,A2,-3,write_log,0.685784866708531,0.49156952572043144,1.233933949418213
llama-3.3-70b,switch,9,tau_read,A1->A2,receiver,A2,-2,read_log,0.000890675131217,0.1756000798576845,9.028806801321122e-05
llama-3.3-70b,switch,9,tau_read,A1->A2,receiver,A2,-1,write_log,0.2761800390343888,0.10157700617891169,0.3331885506694991
llama-3.3-70b,switch,9,tau_read,A1->A2,receiver,A2,0,read_log,0.0007616828607673,0.17547108758723481,7.70461701768966e-05
llama-3.3-70b,switch,9,tau_read,A1->A2,receiver,A2,1,write_log,0.4414287353216905,0.23559284939359437,0.5024686792160291
llama-3.3-70b,switch,9,tau_read,A1->A2,receiver,A2,2,submit,0.279426882359938,0.2402642907236936,0.3663905859379643
llama-3.3-70b,switch,9,tau_read,A1->A2,author,A1,-5,write_log,0.3452964204898009,0.19207701090266943,0.196251637627109
llama-3.3-70b,switch,9,tau_read,A1->A2,author,A1,-4,read_log,0.0002827258228435,0.174992130549311,2.734498168673437e-05
llama-3.3-70b,switch,9,tau_read,A1->A2,author,A1,-3,write_log,0.3440611925037623,0.17845086586491576,0.1461927215016633
llama-3.3-70b,switch,9,tau_read,A1->A2,author,A1,-2,read_log,0.000345801325376,0.17505520605184352,3.388018333443053e-05
llama-3.3-70b,switch,9,tau_read,A1->A2,author,A1,-1,write_log,0.6142706881179919,0.4429773630651922,0.8998830010369216
llama-3.3-70b,switch,9,tau_read,A1->A2,author,A1,0,read_log,0.0006032704310218,0.1753126751574893,5.96767464533084e-05
llama-3.3-70b,switch,9,tau_read,A1->A2,author,A1,1,write_log,0.3279315438745517,0.14044911420361283,0.300370532748649
llama-3.3-70b,switch,9,tau_read,A1->A2,author,A1,2,read_log,0.0004173102238342,0.17512671495030172,3.938348907694984e-05
llama-3.3-70b,switch,9,tau_read,A1->A2,author,A1,3,write_log,0.3872977178131786,0.18270988485808515,0.5260937242195829
llama-3.3-70b,switch,9,tau_read,A1->A2,author,A1,4,read_log,0.0006317999921121,0.1753412047185796,6.277230295648935e-05
llama-3.3-70b,switch,9,tau_read,A1->A2,author,A1,5,write_log,0.2544507325013639,0.06111729654256848,0.2701420095144201
llama-3.3-70b,switch,9,tau_use,A1->A2,receiver,A2,-5,read_log,0.0005129926546575,0.17522239738112502,4.88422435829882e-05
llama-3.3-70b,switch,9,tau_use,A1->A2,receiver,A2,-4,write_log,0.685784866708531,0.49156952572043144,1.233933949418213
llama-3.3-70b,switch,9,tau_use,A1->A2,receiver,A2,-3,read_log,0.000890675131217,0.1756000798576845,9.028806801321122e-05
llama-3.3-70b,switch,9,tau_use,A1->A2,receiver,A2,-2,write_log,0.2761800390343888,0.10157700617891169,0.3331885506694991
llama-3.3-70b,switch,9,tau_use,A1->A2,receiver,A2,-1,read_log,0.0007616828607673,0.17547108758723481,7.70461701768966e-05
llama-3.3-70b,switch,9,tau_use,A1->A2,receiver,A2,0,write_log,0.4414287353216905,0.23559284939359437,0.5024686792160291
llama-3.3-70b,switch,9,tau_use,A1->A2,receiver,A2,1,submit,0.279426882359938,0.2402642907236936,0.3663905859379643
llama-3.3-70b,switch,9,tau_use,A1->A2,author,A1,-5,read_log,0.0002827258228435,0.174992130549311,2.734498168673437e-05
llama-3.3-70b,switch,9,tau_use,A1->A2,author,A1,-4,write_log,0.3440611925037623,0.17845086586491576,0.1461927215016633
llama-3.3-70b,switch,9,tau_use,A1->A2,author,A1,-3,read_log,0.000345801325376,0.17505520605184352,3.388018333443053e-05
llama-3.3-70b,switch,9,tau_use,A1->A2,author,A1,-2,write_log,0.6142706881179919,0.4429773630651922,0.8998830010369216
llama-3.3-70b,switch,9,tau_use,A1->A2,author,A1,-1,read_log,0.0006032704310218,0.1753126751574893,5.96767464533084e-05
llama-3.3-70b,switch,9,tau_use,A1->A2,author,A1,0,write_log,0.3279315438745517,0.14044911420361283,0.300370532748649
llama-3.3-70b,switch,9,tau_use,A1->A2,author,A1,1,read_log,0.0004173102238342,0.17512671495030172,3.938348907694984e-05
llama-3.3-70b,switch,9,tau_use,A1->A2,author,A1,2,write_log,0.3872977178131786,0.18270988485808515,0.5260937242195829
llama-3.3-70b,switch,9,tau_use,A1->A2,author,A1,3,read_log,0.0006317999921121,0.1753412047185796,6.277230295648935e-05
llama-3.3-70b,switch,9,tau_use,A1->A2,author,A1,4,write_log,0.2544507325013639,0.06111729654256848,0.2701420095144201
llama-3.3-70b,switch,9,tau_use,A1->A2,author,A1,5,read_log,0.0003394908766098,0.17504889560307732,3.28483110474766e-05
llama-3.3-70b,switch,9,tau_read,A2->A1,receiver,A1,-5,write_log,0.3452964204898009,0.19207701090266943,0.196251637627109
llama-3.3-70b,switch,9,tau_read,A2->A1,receiver,A1,-4,read_log,0.0002827258228435,0.174992130549311,2.734498168673437e-05
llama-3.3-70b,switch,9,tau_read,A2->A1,receiver,A1,-3,write_log,0.3440611925037623,0.17845086586491576,0.1461927215016633
llama-3.3-70b,switch,9,tau_read,A2->A1,receiver,A1,-2,read_log,0.000345801325376,0.17505520605184352,3.388018333443053e-05
llama-3.3-70b,switch,9,tau_read,A2->A1,receiver,A1,-1,write_log,0.6142706881179919,0.4429773630651922,0.8998830010369216
llama-3.3-70b,switch,9,tau_read,A2->A1,receiver,A1,0,read_log,0.0006032704310218,0.1753126751574893,5.96767464533084e-05
llama-3.3-70b,switch,9,tau_read,A2->A1,receiver,A1,1,write_log,0.3279315438745517,0.14044911420361283,0.300370532748649
llama-3.3-70b,switch,9,tau_read,A2->A1,receiver,A1,2,read_log,0.0004173102238342,0.17512671495030172,3.938348907694984e-05
llama-3.3-70b,switch,9,tau_read,A2->A1,receiver,A1,3,write_log,0.3872977178131786,0.18270988485808515,0.5260937242195829
llama-3.3-70b,switch,9,tau_read,A2->A1,receiver,A1,4,read_log,0.0006317999921121,0.1753412047185796,6.277230295648935e-05
llama-3.3-70b,switch,9,tau_read,A2->A1,receiver,A1,5,write_log,0.2544507325013639,0.06111729654256848,0.2701420095144201
llama-3.3-70b,switch,9,tau_read,A2->A1,author,A2,-5,write_log,0.4612377682660791,0.26702242727797953,0.7257322086486496
llama-3.3-70b,switch,9,tau_read,A2->A1,author,A2,-4,read_log,0.0005129926546575,0.17522239738112502,4.88422435829882e-05
llama-3.3-70b,switch,9,tau_read,A2->A1,author,A2,-3,write_log,0.685784866708531,0.49156952572043144,1.233933949418213
llama-3.3-70b,switch,9,tau_read,A2->A1,author,A2,-2,read_log,0.000890675131217,0.1756000798576845,9.028806801321122e-05
llama-3.3-70b,switch,9,tau_read,A2->A1,author,A2,-1,write_log,0.2761800390343888,0.10157700617891169,0.3331885506694991
llama-3.3-70b,switch,9,tau_read,A2->A1,author,A2,0,read_log,0.0007616828607673,0.17547108758723481,7.70461701768966e-05
llama-3.3-70b,switch,9,tau_read,A2->A1,author,A2,1,write_log,0.4414287353216905,0.23559284939359437,0.5024686792160291
llama-3.3-70b,switch,9,tau_read,A2->A1,author,A2,2,submit,0.279426882359938,0.2402642907236936,0.3663905859379643
llama-3.3-70b,switch,9,tau_use,A2->A1,receiver,A1,-5,read_log,0.000345801325376,0.17505520605184352,3.388018333443053e-05
llama-3.3-70b,switch,9,tau_use,A2->A1,receiver,A1,-4,write_log,0.6142706881179919,0.4429773630651922,0.8998830010369216
llama-3.3-70b,switch,9,tau_use,A2->A1,receiver,A1,-3,read_log,0.0006032704310218,0.1753126751574893,5.96767464533084e-05
llama-3.3-70b,switch,9,tau_use,A2->A1,receiver,A1,-2,write_log,0.3279315438745517,0.14044911420361283,0.300370532748649
llama-3.3-70b,switch,9,tau_use,A2->A1,receiver,A1,-1,read_log,0.0004173102238342,0.17512671495030172,3.938348907694984e-05
llama-3.3-70b,switch,9,tau_use,A2->A1,receiver,A1,0,write_log,0.3872977178131786,0.18270988485808515,0.5260937242195829
llama-3.3-70b,switch,9,tau_use,A2->A1,receiver,A1,1,read_log,0.0006317999921121,0.1753412047185796,6.277230295648935e-05
llama-3.3-70b,switch,9,tau_use,A2->A1,receiver,A1,2,write_log,0.2544507325013639,0.06111729654256848,0.2701420095144201
llama-3.3-70b,switch,9,tau_use,A2->A1,receiver,A1,3,read_log,0.0003394908766098,0.17504889560307732,3.28483110474766e-05
llama-3.3-70b,switch,9,tau_use,A2->A1,receiver,A1,4,write_log,0.4685197564600056,0.2672751193901647,0.4522506961413859
llama-3.3-70b,switch,9,tau_use,A2->A1,receiver,A1,5,read_log,0.0004989469006452,0.1752083516271127,4.8498294026744536e-05
llama-3.3-70b,switch,9,tau_use,A2->A1,author,A2,-5,read_log,0.000890675131217,0.1756000798576845,9.028806801321122e-05
llama-3.3-70b,switch,9,tau_use,A2->A1,author,A2,-4,write_log,0.2761800390343888,0.10157700617891169,0.3331885506694991
llama-3.3-70b,switch,9,tau_use,A2->A1,author,A2,-3,read_log,0.0007616828607673,0.17547108758723481,7.70461701768966e-05
llama-3.3-70b,switch,9,tau_use,A2->A1,author,A2,-2,write_log,0.4414287353216905,0.23559284939359437,0.5024686792160291
llama-3.3-70b,switch,9,tau_use,A2->A1,author,A2,-1,submit,0.279426882359938,0.2402642907236936,0.3663905859379643
llama-3.3-70b,switch,10,tau_read,A1->A2,receiver,A2,-5,write_log,0.2127661773710164,0.0101434459544755,0.2538058302166867
llama-3.3-70b,switch,10,tau_read,A1->A2,receiver,A2,-4,read_log,0.0005818040820532,0.1752912088085207,5.7956988175102095e-05
llama-3.3-70b,switch,10,tau_read,A1->A2,receiver,A2,-3,write_log,0.347761385424647,0.15184980192947173,0.2549099038758934
llama-3.3-70b,switch,10,tau_read,A1->A2,receiver,A2,-2,read_log,0.0007256816203918,0.1754350863468593,7.429459472092321e-05
llama-3.3-70b,switch,10,tau_read,A1->A2,receiver,A2,-1,write_log,0.299116891616039,0.09787225454619808,0.3501502789182531
llama-3.3-70b,switch,10,tau_read,A1->A2,receiver,A2,0,read_log,0.0009544055692976,0.1756638102957651,9.802678344661516e-05
llama-3.3-70b,switch,10,tau_read,A1->A2,receiver,A2,1,write_log,0.3764033589511671,0.17967520362946654,0.5374070910684635
llama-3.3-70b,switch,10,tau_read,A1->A2,receiver,A2,2,read_log,0.0013617421240892,0.17607114685055672,0.0001396431524403
llama-3.3-70b,switch,10,tau_read,A1->A2,receiver,A2,3,write_log,0.1540265910476722,-0.03746917890105039,0.2317315431190481
llama-3.3-70b,switch,10,tau_read,A1->A2,receiver,A2,4,read_log,0.0013397029170147,0.17604910764348222,0.0001392992186295
llama-3.3-70b,switch,10,tau_read,A1->A2,receiver,A2,5,write_log,0.3066092243735865,0.10830603429950186,0.178817689057489
